id,SMILES,Tm
9043,Oc1ccccc1C=Nn1c(S)nnc1C(F)(F)F,429.15
4827,CCC(=O)c1ccc(cc1)Br,319.15
6986,CC([Si](C(C)(C)C)(Cl)Cl)(C)C,258.15
7620,COc1ccc(cc1)C(=O)OC,323.15
8574,OC(=O)/C=C/c1cccc(c1)O,467.15
1111,c1cnc(nc1)c1ncccn1,387.15
7203,CCOC(=O)CC,200.14999999999998
28347,N#CCN1/C(=N/c2ccccc2)/S/C(=C\c2cc(n(c2C)c2ccc(cc2)C(F)(F)F)C)/C1=O,346.15
25501,OC(=O)C(n1nnc2c1cccc2)(C)C,454.65
5322,COc1ccc(cc1[N+](=O)[O-])C(F)(F)F,321.15
3989,[O-][N+](=O)c1ncccc1O,344.15
23601,OCCc1ccc2c(n1)cccc2,376.15
1675,O=C1C(=C(S(=O)(=O)C1c1ccccc1)c1ccccc1)O,513.15
3991,COc1ccc(cc1)c1oc2c(OC)c(OC)ccc2c(=O)c1O,471.15
7444,N#CCc1c(C)cc(cc1C)C,352.15
6337,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1ncnc2N,508.15
4415,O=C1CCC(CC1)(F)F,312.15
24769,CCCOc1ccc(cc1)C(=O)O,418.15
12304,O=C(c1ccccc1)Nc1scc(n1)c1ccccc1,396.15
972,Clc1ccc(cc1)Sc1ncccc1C(=O)O,493.15
20008,N#CC(c1ccccc1)(c1ccccc1)CCN1CCC(CC1)(N1CCCCC1)C(=O)N,422.65
11756,O=C(c1ccccc1)OCCc1ccc(cc1)CCOC(=O)c1ccccc1,410.15
26359,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(CC(C(=O)C(C2C1(C)OC(=O)N2CCCCn1cnc(c1)c1cccnc1)C)C)(C)OC,460.65
13632,CCC(C(C)(C)C)CC,174.14999999999998
4704,CC(=O)Nc1ccc(cc1Cl)Br,425.15
7642,COC(=O)CC(=O)C,193.14999999999998
22610,COC(=O)c1ccc(cc1[N+](=O)[O-])Cl,317.15
9597,CC(CC1=CC(=Cc2ccc(o2)c2ccc(cc2)Br)C(=O)O1)C,381.15
7268,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,335.15
8774,CCN(CCOC(=O)C(c1ccccc1)(c1ccccc1)O)CC,324.15
15507,CCc1nc(N)nc(c1c1ccc(cc1)Cl)N,506.15
5930,O=Cc1cc(O)ccc1[N+](=O)[O-],440.15
19842,CN(c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],404.65
23498,CC(c1ccncc1)C,218.24999999999997
23895,Cc1cc(cc(c1O)C)c1cc(C)c(c(c1)C)O,494.95
7897,CC(=O)N1CCC[C@H]1C(=O)O,391.15
11828,CC(=O)c1nn(c2c1cc1c(nn(c1c2)c1ccccc1)C(=O)C)c1ccccc1,584.15
3886,CCOc1cc(ccc1OC)C(=O)O,431.15
13599,CC(CC1CCCC1)C,158.14999999999998
9122,N#CC(=NNc1ccc(cc1)F)c1nc(c(s1)N=Nc1ccc(cc1)OC)C,488.15
3190,OC(=O)Cc1cccc(c1)C(F)(F)F,351.15
4533,OC(=O)COc1ccc(cc1)C(=O)C,446.15
16603,OCc1cc2CCC(Nc2cc1[N+](=O)[O-])CNC(C)C,421.15
2102,OCC([N+](=O)[O-])(CO)Br,400.15
23525,CN(c1c(C)cccc1C)C,237.14999999999998
6989,CC1OC(=O)C(OC1=O)C,397.15
1721,FC(Oc1cc(Cl)c(c(c1)Cl)N)(F)F,305.15
16507,NC(=O)NCCC[C@@H](C(=O)O)N,487.15
9665,N#CC(=Cc1ccc(cc1)N(C)C)c1scc(n1)c1cccc2c1cccc2,402.15
27236,CC(=O)N1c2ccccc2[C@]2(C1=O)O[C@@]1([C@H]2N=C(O1)c1ccccc1)c1ccccc1,492.0
6453,O=C(c1ccccc1)OC(=O)c1ccccc1,315.15
11721,BrC(c1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C(c1cccc2c1cccc2)Br,434.15
8911,CCN(C(=O)C(c1ccccc1)CO)Cc1ccncc1,369.15
386,OCCCCCCCCCCCCCCC(=O)O,359.15
3129,O=C(c1ccc(cc1)Cl)CCC(=O)O,402.15
2052,Nc1nccc(c1)C(=O)N,531.15
8409,CN1CC(=O)N(CC1=O)C,418.15
3294,S=C=NCc1ccc(c(c1)Cl)Cl,300.15
13725,CC(Cc1ccccc1)C,222.14999999999998
922,O=C1C[C@@H]2C([C@@]1(C)CC2)(C)C,451.15
1346,OB(c1cc(F)c(cc1F)F)O,373.15
7012,O[C@@H]([C@@H](C(=O)O)O)C(=O)O,441.15
2178,Brc1ccc(cn1)[N+](=O)[O-],411.15
23495,CCOC(=O)C(C(=O)OCC)Br,219.14999999999998
11315,COC(=O)C(c1ccccc1[N+](=O)[O-])O,335.15
1819,N#Cc1c(C)cccc1C,363.15
18185,OC(=O)c1ccccc1C(C)C,337.15
23944,CCCCCCCCCCCCCCCCCC[Si](OC)(OC)OC,288.15
23619,O=C1CCCC(=O)N1,429.15
1804,NCc1c(OC)cccc1OC,358.15
11028,O=Nc1ccc(cc1)C(=O)OC1Cc2c1cccc2,392.15
1837,OCc1cccc(n1)CO,385.15
5151,NNC(=O)c1ccc(cc1)F,437.15
7920,C=CC(=O)NCc1ccccc1,334.15
16931,CCOC(=O)C1N=C(c2c(NC1=O)ccc(c2)Cl)c1ccccc1F,466.65
4839,Clc1ccc(c(c1)C(F)(F)F)N,282.15
2933,OC(=O)COc1ccccc1C,427.15
4209,OC(=O)Cc1cscc1,352.15
5270,Oc1ccc(cc1)I,366.15
22623,CC(OC(=O)C(=C1SCCS1)C(=O)OC(C)C)C,327.15
3475,N#Cc1cc(I)c(c(c1)I)O,477.15
12092,[O-][N+](=O)c1cccc(c1)c1nnc2n1NC(S2)c1ccccc1,478.15
3782,C#CC(Cl)(C)C,212.14999999999998
16303,CNS(=O)(=O)CC1=CC=C2C(=C(CCN(C)C)C=N2)[CH]1,443.15
24574,CCCC(C1(CC)C(=O)NC(=O)NC1=O)CC,395.15
2937,Oc1cccc(c1C)O,393.15
21047,OC(=O)c1ccc2c(c1O)cccc2,468.15
6033,Oc1c(O)cc(cc1O)C(C)(C)C,408.15
5677,CC(=O)c1ccc(c(c1)C(=O)O)O,488.15
25040,OC(=O)C1CCC(OC1(C)C)(C)C(=O)O,481.15
16670,FC(C(F)(F)F)(C(F)(F)F)F,125.54999999999998
9315,ON=C(c1ccc2c(c1)cccc2)Cc1ccccc1,402.15
1815,Cc1oc(C)cc(=O)c1,407.15
23585,Cc1[nH]n(c(=O)c1)c1ccccc1,401.15
21807,Fc1ccc(cc1)C(=O)C1CCN(CC1)CCn1c(=O)[nH]c2c(c1=O)cccc2,504.15
7536,COC(=O)c1ccc(c(c1)N)I,408.15
22190,NCCC(C(=O)NC1CC(N)C(C(C1OC1OC(CO)C(C(C1O)N)O)O)OC1OC(CN)C(C(C1O)O)O)O,476.65
11300,CNC1=CC(=O)C2(C(C1CC2)(C)C)C,468.15
313,Fc1cc([N+](=O)[O-])c(cc1Br)F,329.15
12069,CCCCOc1ccc(cc1)c1nnc2n1NC(S2)c1ccc(c(c1)OC)O,417.15
19799,ClCCN(c1ccc2c(c1)cccc2)CCCl,328.15
23899,CCNc1ccc2c(c1)cccc2,509.15
2356,OC(=O)c1ccc(cc1Cl)[N+](=O)[O-],415.15
10234,COC(=O)CC(c1cc(C)c(c(c1)C)O)(c1cc(C)c(c(c1)C)O)CC(=O)OC,472.15
12982,CC(=O)c1ccc2c(c1)cccc2,328.15
5311,COc1ccc(cc1C(F)(F)F)C=O,312.15
14334,OC(=O)/C=C/c1ccccc1Cl,481.15
13431,CCCCC=CCC,163.14999999999998
5810,Clc1nnnn1c1ccccc1,396.15
17,OCC(c1ccccc1)O,340.15
17143,N#CC(c1ccccc1)(Cn1cncn1)CCc1ccc(cc1)Cl,398.15
9308,ON=CC1=C(C)C=CC(C1=O)C(C)C,419.15
22833,CCCCN(c1ccccc1)CCCC,240.95
16671,ClC(C(F)(F)F)Br,155.14999999999998
22469,OCC1OC(O)C(C(C1OC1OC(CO)C(C(C1O)O)O)O)O,474.65
768,ClC(C(Cl)Cl)Cl,230.14999999999998
8024,NC(=O)N1C(=O)C=CC1=O,432.15
18261,C[C@@H]1CCC[C@H](C1)C,183.04999999999998
8315,CCC(=O)c1ccccc1,291.15
3330,COc1cc(ccc1OC)C(=O)C,322.15
793,N1CCN(CC1)c1ccncc1,412.15
17600,CCCCC(=O)OC1(CCC2C1(C)CC(O)C1C2CCC2=CC(=O)C=CC12C)C(=O)CO,484.65
10634,COc1ccc(cc1)N1C(=O)C2C(C1=O)C(=NO2)C(=O)c1ccccc1,439.15
11928,O=C1NC(=C(C(N1)c1ccco1)C(=O)OC(C)C)C,478.15
2152,BrCC(=O)c1ccc(cc1)c1ccccc1,398.15
19702,Nc1ccc2-c3c(Cc2c1)cc(cc3)N,439.15
25556,CCCCC(=O)OC1(CCC2C1(C)CC(O)C1C2CCC2=CC(=O)CCC12C)C(=O)CO,491.65
1870,Cc1ccc(s1)C(=O)C,299.15
3612,COc1ccc(cc1N)C(=O)O,482.15
4373,N#Cc1ccc(cc1)S(=O)(=O)C(F)(F)F,363.15
4427,Cc1ccnc(c1)c1nccc(c1)C,447.15
9401,CC(=NNc1ccccc1)Cc1ccccc1,358.15
1588,Brc1ccc(c(c1)C)Br,279.15
10191,C#CC1(O)CCC2C1(C)CCC1C2CC=C2C1(C)CCC(=C2)C(C(=O)O)(C)C,532.15
3217,CC(=CC(=O)O)C,340.15
22820,ClC(C(Cl)(Cl)F)(Cl)Cl,374.45
3975,CCCCC(=O)CC,236.14999999999998
25525,CCC(c1ccc(cc1)O)c1ccc(cc1)O,405.15
4077,OC(=O)c1occc1C,408.15
2011,Nc1ncc(cn1)[N+](=O)[O-],510.15
6290,C#CC1(O)c2ccccc2-c2c1cccc2,383.15
7365,OC(=O)c1cc[n+](cc1)[O-],543.15
11723,CC(=O)Nc1ccc2c(c1)ccc(c2NC(=O)C)O,508.15
23275,OC(=O)C1=C([N]C=N1)C(=O)O,561.15
245,Clc1ccc(cc1)I,328.15
26208,Clc1cc(cnc1Nc1c(Cl)cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],407.15
21290,FC(Cl)Cl,138.14999999999998
25236,O=C1CCC2(C(=C1)CCC1C2CCC2(C1CC(C2(O)C(=O)C)O)C)C,498.15
28092,CCc1occc(=O)c1O,435.15
22212,OC(=O)C(Cc1ccccc1)NC(=O)C,445.15
13437,CCCCCC=CC,173.14999999999998
12539,OC(=O)C1Cc2c1cccc2,347.15
12055,[O-][N+](=O)c1ccc(cc1)c1nnc2n1CN(CS2)c1ccccc1[N+](=O)[O-],457.15
10193,OC(=O)CCC(C1CCC2C1(C)C(CC1C2C(=O)CC2C1(C)CCC(C2)C(=O)O)C(=O)O)C,481.15
10407,OC(=O)COCCN1C(=O)c2c(C1=O)cccc2,401.15
8638,O=C1OC(=O)c2c1cc(cc2)C(=O)Cl,341.15
9604,Cc1ccc(o1)C(=O)C=Cc1ccc(o1)c1cccc(c1)[N+](=O)[O-],433.15
4123,NC(=O)c1sccc1C,397.15
4689,Brc1cc(Cl)c(c(c1)Cl)N,360.15
15384,O=C(N(C)C)Oc1cc(nn1c1ccccc1)C,323.15
16355,OC(=O)c1cccnc1Nc1cccc(c1)C(F)(F)F,476.15
19128,CCCCCOC(=O)CC,200.04999999999998
6679,N#Cc1cc2ccccc2oc1=O,459.15
37,CN1CCCCC1,223.14999999999998
27255,C#C[C@]1(O)C=C[C@](C=C1)(O)C#C,398.15
1555,OCC#CC#CCO,385.15
3781,[O-][N+](=O)c1ncccc1Cl,364.15
3925,COc1ccc(cc1F)B(O)O,511.15
6059,Cc1nc(N)ccc1C#N,438.15
3555,OCC(C1OCC2(CO1)COC(OC2)C(CO)(C)C)(C)C,472.15
17900,OCCC1CCCCC1,253.14999999999998
372,CC(=O)N1CCNCC1,305.15
13201,CCC1CCC1,130.14999999999998
17632,CCC(CN)O,276.15
11957,C=CCOc1c(Cc2cc(C(=O)C)c(c(c2OCC=C)C)O)cc(c(c1C)O)C(=O)C,416.15
15806,C=C,104.14999999999998
18656,CN(C(=O)C)C(=O)C,248.14999999999998
1934,Clc1ccc(cc1)c1csc(n1)N,442.15
5877,OB(c1ccc(s1)Cl)O,411.15
8553,O[C@H]1CCCC[C@@H]1O,377.15
4891,OCc1ccc(c(c1)C(F)(F)F)Cl,318.15
17972,NC(=O)CCC(=O)C(=C)NC(=O)C,403.65
1131,FC(C(=O)c1ccccc1)F,322.15
8971,CN1CC(c2ccccc2)c2c(C1)c(N)ccc2,452.15
10955,Cc1cc2Cc3cccc[n+]3C(=O)c2c(c1)C,360.15
25786,CCCCCCCCC=CCCCCCCCC(=O)OCCCC,246.64999999999998
2322,COc1nc(OC)nc(n1)Cl,350.15
15041,CCC(OC(=O)C(=C)C)O,215.14999999999998
16803,c1ccc2c(c1)N(CC1CN3CCC1CC3)c1c(S2)cccc1,403.65
15378,Cc1ccc(c(c1)/N=N/c1c(O)cc(c2c1cccc2)S(=O)(=O)O)O,573.15
21388,O=C(OC1CCC2C1(C)CCC1C2CCC2=CC(=O)CCC12C)CCC1CCCC1,428.15
883,N#C/C(=C/c1ccccc1)/c1ccc(cc1)Cl,389.15
6880,CC(NC(C)C)C,212.14999999999998
18653,CCCB(CCC)CCC,217.14999999999998
16585,CCCC(C1C[C@]23C=CC1(OC)C1[C@]43CCN([C@@H]2Cc2c4c(O1)c(O)cc2)C)(O)C,488.65
9287,[O-][N+](=O)c1cc(ccc1NN=CC1=C(CCCC1)C#Cc1ccccc1)[N+](=O)[O-],472.15
11865,O=C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Nc1nc2c(s1)cccc2,442.15
6925,CN(C(=O)Cl)C,240.14999999999998
2441,CC(=O)Nc1ccccc1Cl,360.15
17149,O=C1NC(=O)NC(=O)C1(C)c1ccccc1,501.65
352,Oc1nn(c2c1cccc2)Cc1ccccc1,438.15
25127,OC1CCC2(C(=CCC3C2CCC2(C3CCC2(C)O)C)C1)C,479.15
11113,COCC(N1CC=CC1)CCC(=O)OC,418.15
25919,CCOC(=O)C1(C)CC(=NN1c1ccc(cc1Cl)Cl)C(=O)OCC,324.15
5670,Cc1cc(C)c2c(c1)C(=O)C(=O)N2,519.15
24531,N#CCC(=O)c1ccc(cc1)N,431.84999999999997
16344,CC(=O)CC(c1c(O)oc2c(c1=O)cccc2)c1ccc(cc1)[N+](=O)[O-],470.15
26141,COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,345.65
16650,NC(=O)CC[C@@H](C(=O)O)N,458.15
18031,BrC(=C)CC1(C(C)C)C(=O)NC(=O)N(C1=O)C,388.15
4111,OC(=O)CNC(=O)c1cccc(c1)C,412.15
7201,CCOC(=O)c1ccccn1,275.15
5371,BrCc1c(F)c(F)c(c(c1F)F)C,315.15
2125,Cc1cc(C)c(c(c1)Br)N,317.15
19576,[O-][N+](=O)c1c(O)ccc2c1cccc2,377.15
26290,NC(=O)C(Br)(Br)Br,394.65
15607,c1ccc2c(c1)cc1-c3cccc4c3c(-c1c2)ccc4,489.15
7637,COC(=O)c1ccc2c(c1)ccc(c2)Br,395.15
19249,c1ccc(cc1)c1ccc2c(c1)cccc2,376.65
3439,Clc1cc(Cl)c(c(c1)C(=O)O)O,497.15
11744,c1cc(cc(c1)c1cnc2c(n1)cccc2)c1cnc2c(n1)cccc2,476.15
21997,OCC1CCC(O1)n1cnc2c1ncnc2O,434.65
21692,C#CC1(O)CCC2C1(CC)CCC1C2CCC2=CC(=O)CCC12,513.15
3898,CCc1cccc(c1)O,269.15
4402,O=C1NN=C(C1(Br)Br)C,404.15
22605,Cc1nnc(c(=O)n1N)c1ccccc1,440.04999999999995
3057,O=C1CCCN1,297.15
1300,Oc1cc2ccccc2cc1O,437.15
1380,Fc1cc(F)c(c(c1)F)O,323.15
8608,N#CC(Cl)(Cl)Cl,229.14999999999998
16679,C=O,181.14999999999998
11983,CCCOC1CCC2(C(C1)CC(=O)C1C2CCC2(C1CCC2OCCC)C)C,434.15
22720,COc1cc2C(C)NCCc2cc1O,494.65
8670,c1ccc(cc1)OP(Oc1ccccc1)Oc1ccccc1,296.15
628,C#Cc1cc(C#C)cc(c1)C#C,379.15
17472,OC(=O)CS(=O)(=O)O,358.15
25122,CC1CCC(CC2=C1CCC2C)C(O)(C)C,364.15
9441,N#CC(=NNc1ccccc1Cl)c1nc2c(n1C)cccc2,467.15
17964,CNc1ccc(c2c1C(=O)c1c(C2=O)c(NC)ccc1O)O,490.15
12067,COc1cc(ccc1O)C=C1SC(=S)N(C1=O)CNc1ccc(cc1)[N+](=O)[O-],468.15
5736,COc1cc(Br)cc(c1F)F,308.15
9085,O=C1NN=C(C1=NNc1c(Br)cc(cc1[N+](=O)[O-])[N+](=O)[O-])c1c(O)c2ccccc2n(c1=O)C,465.15
5242,OC(=O)COc1ccc(cc1)O,429.15
1880,CC(=O)c1ccco1,302.15
3704,[O-][n+]1ccc(c(c1)Br)[N+](=O)[O-],426.15
22977,CC(SSC(C)(C)C)(C)C,268.15
23709,OC(=O)CCCCCCCCCCCCC1C=CCC1,341.65
875,OC(=O)CSc1ccccc1,337.15
375,CC(=O)n1cncc1,374.15
26066,FCCNCc1cc2c(s1)oc(c2)S(=O)(=O)N,476.15
1127,OC(=O)C(c1ccccc1Cl)(c1ccccc1Cl)O,435.15
2432,[O-][N+](=O)c1cc(cc(c1N)Cl)C(F)(F)F,338.15
16918,COc1cc(cc(c1OC)OC)C(=O)NCc1ccc(cc1)OCCN(C)C,461.84999999999997
7685,COC(=O)CS(=O)(=O)C,334.15
755,SCCCCCCCCCCS,290.15
26845,Clc1cc(Cl)c(c(c1Cl)Cl)Cl,359.15
9267,CCCCOc1ccc(cc1)C=NNC(=O)C(=O)NN=Cc1ccc(cc1)OCCCC,575.15
24774,CC(c1ccccn1)(C)C,240.14999999999998
11981,CC(=O)OC1CCC2C1(C)CCC1C2CCC2C1(C)CCC1(C2)OCCO1,417.15
22087,CC(=O)OCC1=C(C(=O)O)N2C(SC1)C(C2=O)NC(=O)Cc1cccs1,433.4
12469,OC1CCC2(C(C1)CC(C1C2CC(=O)C2(C1CCC2C(CCC(=O)O)C)C)O)C,494.15
25203,COC(=O)CS(=O)(=O)c1ccc(cc1)Br,355.15
16346,CC[N+](Cc1ccccc1Cl)(CCNC(=O)C(=O)NCC[N+](Cc1ccccc1Cl)(CC)CC)CC,470.65
11099,COC(CNC(C(c1ccccc1)O)c1ccccc1)OC,418.15
21428,OC(=O)c1cc(Cl)c(c(c1Cl)Cl)Cl,467.65
5383,Nc1ccc(c(c1)[N+](=O)[O-])C,350.15
28,CCCCCCc1ccc(cc1)C#Cc1ccc(cc1)C,315.15
25389,COc1ccccc1C=C(c1ccccc1)C(=O)O,431.15
692,OC(=O)CSCCSCC(=O)O,383.15
2993,COC(=O)c1ccc(cc1[N+](=O)[O-])C(=O)O,448.15
8070,CCCCCCOC=O,210.14999999999998
24850,Clc1ccc(cc1)c1ccccc1NC(=O)c1cccnc1Cl,416.45
314,[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])Br,345.15
19750,OC(=O)CCCCCCCCCCCC(=O)O,384.15
7446,Cc1cc(C)cc(c1S(=O)(=O)Cl)C,328.15
17753,CCCCCCC(CCCCC)O,303.15
11592,O=C(c1ccccc1)Nc1ccc(cc1)N=Nc1ccc(cc1)N=Nc1ccc(cc1)NC(=O)c1ccccc1,609.15
23975,Nc1cc(C)nc(c1)C,465.65
2031,Nc1nc2c(s1)cc(cc2)[N+](=O)[O-],521.15
3159,OCc1cccc(c1)B(O)O,369.15
10538,O=C1CC(C)(C)CC(=O)C1=NNc1ccc(cc1)O,479.15
8658,S=C=N[Si](C)(C)C,240.14999999999998
8460,S=C=NC(C)(C)C,283.15
1470,OCc1ccc(cc1Cl)Cl,332.15
5511,COc1ccc(cc1)S[N+](=O)[O-],342.15
8222,ClC(C(Cl)(Cl)Cl)Cl,244.14999999999998
1175,Cc1c(C)c(C(=O)C)c(c(c1C)C)C,359.15
9223,CC(=NCc1cccnc1)c1c(O)c2ccccc2n(c1=O)c1ccccc1,495.15
8458,CC(Cl)(C)C,247.14999999999998
9437,Nc1cc(N)c(cc1C=Cc1ccccc1)C=Cc1ccccc1N,419.15
2667,Oc1ccccc1F,288.15
12477,OC1CCC2(C(C1)CCC1C2CCC2(C1CCC2)C)C,421.15
5821,Clc1ccc(nc1)c1cccnc1F,373.15
11808,O=C(c1ccccc1)Nc1cc(ccc1C(=O)O)[N+](=O)[O-],525.15
1085,NC(=O)C(F)(F)F,346.15
2629,[O-][N+](=O)c1ccc(c(c1)C(=O)O)F,416.15
6216,CCOc1cccc2c1oc(c2)C(=O)O,471.15
9334,CC(=NNC(=O)N)c1ccc(cc1)C,477.15
7672,COC(=O)c1cccc2c1cc[nH]2,343.15
6424,S=C=NC(c1ccccc1)c1ccccc1,332.15
27053,CCOC(=O)c1cn(nc1N)C(=O)C,383.0
1597,O=Cc1cc(Cl)ccc1Cl,329.15
10411,CCOC(=O)c1c(SC)nn(c1N)C(=O)NNc1ccccc1,478.15
6949,CCCSCCC,171.14999999999998
2022,CCOc1ccc2c(c1)sc(n2)N,435.15
15315,CCC([N+](=O)[O-])CO,226.14999999999998
5529,CCCc1ccc(cc1)c1ccc(cc1)C(=O)O,499.15
15949,CCN(C(=O)c1cccc(c1)C)CC,228.14999999999998
10971,O=C1Cc2c1cc1c(c2)C(=O)C1,510.15
9598,CC(CC1=CC(=Cc2ccc(o2)c2ccc(cc2)[N+](=O)[O-])C(=O)O1)C,436.15
25052,OC(=O)CCC(C1CCC2C1(C)CCC1C2CCC2C1(C)CCCC2)C,436.65
18172,Clc1ccc2-c3c(C(c2c1)(O)C(=O)O)cccc3,425.15
3027,O=C1CCCCC1c1ccccc1,331.15
24072,ClCC(Cl)F,213.14999999999998
12312,Cc1ccc(cc1)c1ccc(o1)C=C1C(=O)OC(OC1=O)(C)C,439.15
12383,BrC1=C(c2ccccc2)c2c(C1=O)cccc2,384.15
25617,CCCCC=CC=CC=CCCCCCCCC(=O)O,344.65
7233,O=C1[C@]2(C)CC[C@H](C1(C)C)C2,277.15
13634,CCCCCCC(C)C,193.14999999999998
4921,N#Cc1ccc(c(c1)[N+](=O)[O-])Cl,373.15
18292,NC(=O)OCCCl,348.65
17921,CCCCCCCCCCCCCCCCCCCCBr,310.65
4115,OC(=O)COc1cccc(c1)C,377.15
16226,CCCCC[C@@H](/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O)O,388.65
2899,[O-][N+](=O)c1cccc(c1C(=O)O)C,428.15
24401,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(c(c1)Cl)OC(C(F)F)(F)F,476.65
6268,OC(=O)CCCCCCCc1ccccc1,301.15
4143,N#Cc1cccc(c1)[N+](=O)[O-],389.15
4194,OC(=O)CCP(=O)(O)O,437.15
3756,Fc1ccc(c(c1N)F)Cl,320.15
10417,N#CC(=C(SCc1ccccc1)SCc1ccccc1)C(=O)N,377.15
6918,COC(=O)CCC(=O)OC,292.15
24939,O1CCN(CC1)Cc1ccccc1,467.15
12593,[O-][N+](=O)c1ccc(cc1)NN=C(c1ccccc1)c1ccccc1,429.15
12173,CCCCc1ccc(cc1)NC(=O)c1ccc(cc1)OC,420.15
4845,Cc1cc(Cl)c(cc1N)C,365.15
1591,Clc1cnc(c(c1)I)Cl,325.15
16173,CCCCCCCCCCCCC(=O)O,314.65
7464,COC(=O)c1ccc2c(c1)[nH]nc2,416.15
17542,CC(OC(=O)C(c1ccc(cc1)Br)(c1ccc(cc1)Br)O)C,350.15
7550,COC(=O)c1ccc(c(c1)Cl)O,380.15
512,OCCCCO,293.15
24841,CNC(=NCC1COCC1)N[N+](=O)[O-],380.65
8696,Fc1c(B(c2c(F)c(F)c(c(c2F)F)F)c2c(F)c(F)c(c(c2F)F)F)c(F)c(c(c1F)F)F,401.15
5918,Fc1ccc2c(c1)cc[nH]2,318.15
8457,NNC(=O)OC(C)(C)C,312.15
17876,C1SCCS1,223.14999999999998
4361,O=C(c1ccccc1)c1ccc(cc1)C(F)(F)F,391.15
3910,OC(=O)c1ccc(c(c1)F)C(F)(F)F,448.15
24452,CCC(/N=N/C(C#N)(CC)C)(C#N)C,323.15
24030,OCCNCCNCCO,370.65
3896,CCc1noc(c1C(=O)O)C,396.15
15268,NC(=O)CI,367.15
6767,O=C1[C@@H]2OC(O[C@@H]2CO[C@@]21COC(O2)(C)C)(C)C,375.15
26103,OCCN(C(=O)COC(=O)c1ccccc1)CCO,354.15
10781,CCOC(=O)C1=C(C(N=N1)C)C(=O)OCC,372.15
5462,[O-][N+](=O)c1ccc(cc1)CS(=O)(=O)Cl,365.15
24032,CCCCCCCCN(CCCCCCCC)C,243.04999999999998
27489,O=C1CCCc2c1c(c1-c3ccccc3OCc1c2)[Si](C)(C)C,432.15
3879,CN(c1ssc(=S)n1)C,449.15
11937,CC(OC(=O)C1=C(C)NC(=S)NC1c1ccccc1)C,450.15
1239,COc1cc(C=O)c(c(c1O)Br)Br,488.15
20926,O=C=Nc1ccc(cc1C)c1ccc(c(c1)C)N=C=O,344.15
23425,CCCCCCCC(=O)OCCC,226.95
25825,ClCC=CC(=O)O,356.15
10816,COC(=O)C1=C(C)c2c(C1)cccc2,339.15
23011,CCCCC(c1ccc(cc1Cl)Cl)(Cn1cncn1)O,384.15
128,CN1N=C(CC1=O)C(F)(F)F,452.15
14704,CCCCCCCCCCCCCCCCC(CC)C,281.15
22672,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1c1ccccc1,300.15
9957,Cc1ccc(cc1)C(=O)C=Cc1ccc(cc1)Cl,395.15
4640,Brc1cnc(nc1OCc1ccccc1)N1CCCCC1,380.15
8110,CCCCCCCCCCCCCCCCCCC,306.15
8016,CCCCOC=O,181.14999999999998
17708,CC(OCC1OC1)(C)C,203.14999999999998
24462,O=C(Nc1ccnc(c1)Cl)Nc1ccccc1,440.15
9941,[O-][N+](=O)c1ccc(cc1)C=Cc1ccc(cc1)[N+](=O)[O-],456.15
11320,BrC(=Cc1ccccc1)CC1(C(=O)C2(C(C1CC2)(C)C)C)C1(CC(=Cc2ccccc2)Br)C(=O)C2(C(C1CC2)(C)C)C,391.15
6067,Cc1n[nH]c(=S)[nH]c1=O,493.15
1250,O=Cc1cccc(c1Cl)Cl,336.15
6664,N[C@@H]1CC[C@@H](CC1)C(=O)O,573.15
27139,Cc1ccc(c(c1)c1ccc(cc1)[N+](=O)[O-])C,371.5
7555,COC(=O)c1cccc(c1)Cl,294.15
4769,COc1cc(N)ccc1Br,371.15
12171,O=C1OC(=NC1=Cc1ccc(cc1)C=C1N=C(OC1=O)c1ccccc1)c1ccccc1,544.15
3943,[O-][N+](=O)c1ccc(cc1F)S(=O)(=O)Cl,319.15
26136,COc1ccc(cc1)S(=O)(=O)c1csc(c1)S(=O)(=O)N,443.15
4436,CCCCCCCCCc1ccnc(c1)c1nccc(c1)CCCCCCCCC,335.15
11183,Brc1ccc(cc1)C(c1cc(C)ccc1O)O,380.15
18454,Nc1cnn(c(=O)c1Cl)c1ccccc1,478.15
14530,CCCCCCCCCCCCCC=O,297.15
3206,O=C(c1cccc(c1)C(F)(F)F)c1cccc(c1)C(F)(F)F,374.15
6864,COCCOCCO,203.14999999999998
13185,CC1CC=CC1,112.14999999999998
